3	0.024844720496894408
4	0.027950310559006212
5	0.030020703933747412
6	0.025879917184265012
7	0.032091097308488616
8	0.036231884057971016
9	0.042443064182194616
10	0.047619047619047616
11	0.050724637681159424
12	0.053830227743271224
13	0.062111801242236024
14	0.07142857142857142
15	0.07142857142857142
16	0.07349896480331262
17	0.07971014492753623
18	0.08385093167701864
19	0.07971014492753623
20	0.08074534161490683
21	0.08074534161490683
22	0.08074534161490683
23	0.08488612836438923
24	0.08592132505175984
25	0.08385093167701864
26	0.08592132505175984
27	0.08799171842650104
28	0.09109730848861283
29	0.09316770186335403
30	0.10041407867494824
31	0.09627329192546584
32	0.09213250517598344
33	0.09316770186335403
34	0.09316770186335403
35	0.09730848861283643
36	0.09730848861283643
37	0.10144927536231885
38	0.10041407867494824
39	0.09730848861283643
40	0.09627329192546584
41	0.09627329192546584
42	0.09316770186335403
43	0.09834368530020704
44	0.09523809523809523
45	0.09730848861283643
46	0.09316770186335403
47	0.09316770186335403
48	0.09109730848861283
49	0.09213250517598344
50	0.09109730848861283
51	0.09006211180124224
52	0.08799171842650104
53	0.09316770186335403
54	0.09420289855072464
55	0.09213250517598344
56	0.09316770186335403
57	0.09316770186335403
58	0.08799171842650104
59	0.08902691511387163
60	0.08799171842650104
61	0.08902691511387163
62	0.08799171842650104
63	0.08385093167701864
64	0.08281573498964803
65	0.08385093167701864
66	0.08178053830227744
67	0.08178053830227744
68	0.08074534161490683
69	0.08178053830227744
70	0.07660455486542443
71	0.07763975155279502
72	0.07556935817805382
73	0.07660455486542443
74	0.07453416149068323
75	0.07660455486542443
76	0.07556935817805382
77	0.07453416149068323
78	0.06935817805383022
79	0.06418219461697723
80	0.06314699792960662
81	0.06521739130434782
82	0.059006211180124224
83	0.054865424430641824
84	0.051759834368530024
85	0.049689440993788817
86	0.046583850931677016
87	0.043478260869565216
88	0.042443064182194616
89	0.040372670807453416
90	0.037267080745341616
91	0.030020703933747412
92	0.027950310559006212
93	0.023809523809523808
94	0.020703933747412008
95	0.017598343685300208
96	0.012422360248447204
97	0.010351966873706004
98	0.008281573498964804
99	0.003105590062111801
