1	-2.3752627808806572
2	-1.0849313599037749
3	-0.9112567024481506
4	-0.5480124712766588
5	-0.11203215234372532
6	0.5500448212556144
7	1.4775207530693815
8	1.7229046084198414
9	2.1012856569497433
10	2.1360691678730337
11	2.288713561917767
12	2.314878998238609
13	2.329243880047497
14	2.339116405787755
15	2.3749395318624638
16	2.517290766407118
17	2.5137337132616135
18	2.674053799421682
19	2.6695493099018375
20	2.6579278159291615
21	2.641329870532545
22	2.687950394647795
23	2.761046837485152
24	2.763969958551236
25	2.7599449504743965
26	2.732826312212131
27	2.7064386501709565
28	2.6966615991131473
29	2.6751807615157084
30	2.6551893183685213
31	2.6424748876511113
32	2.6275311454315924
33	2.6107790638927106
34	2.5923045596371153
35	2.5762772787584463
36	2.5588795425243567
37	2.566098247189636
38	2.5458054369092857
39	2.5480702259648735
40	2.5258156281532633
41	2.524311252966407
42	2.520830694463428
43	2.515647710531489
44	2.5037992210769726
45	2.4796979107410726
46	2.4557610064885482
47	2.4480152903563663
48	2.4392294728182424
49	2.4338337994967922
50	2.424385642981226
51	2.41416956405973
52	2.389951206851876
53	2.3787253852113985
54	2.3669548764228803
55	2.3424306617010435
56	2.329893767346144
57	2.3054247844391917
58	2.281316262665114
59	2.257576297724934
60	2.2342154411451443
61	2.220012023010534
62	2.205474984988033
63	2.1817667900130555
64	2.158422196511356
65	2.135459167551234
66	2.1193605037303698
67	2.102933481442723
68	2.1196807660004984
69	2.1452440137386732
70	2.1272001988236084
71	2.1100130459594464
72	2.092273792219346
73	2.1392442439133483
74	2.1282322457994685
75	2.109658216319291
76	2.0904187603285953
77	2.0704801225364973
78	2.049802365669365
79	2.028338958115085
80	2.077665433043295
81	2.0635258783266557
82	2.0418586624848922
83	2.0194229583789864
84	2.00422687851963
85	1.9787574858227126
86	1.9641294750371814
87	1.9344406231968012
88	1.9027370372508898
89	1.868749422335073
90	1.8321844657486286
91	1.7927553068031392
92	1.929586376394159
93	1.8840514603179974
94	1.8591809134281339
95	1.8482782876018444
96	2.0832493265910927
97	2.104141260562137
98	2.0632563694111727
99	2.5556952890292477
100	nan
