76.0	57
49.57142857142857	74
99.0	25
80.5	39
92.0	38
35.15	162
74.0	37
63.0	26
34.25	59
80.0	52
68.8	32
8.333333333333334	63
85.5	118
71.4	77
91.0	53
81.25	72
18.066666666666666	82
13.11111111111111	57
38.5	53
5.5	140
47.25	35
80.0	35
70.5	75
74.0	82
55.0	32
84.4	27
91.0	22
80.5	40
92.0	125
84.25	21
96.0	127
26.666666666666668	35
99.0	26
81.5	18
91.0	46
84.0	87
53.333333333333336	46
92.0	38
57.714285714285715	90
14.0	102
31.181818181818183	72
52.25	78
25.272727272727273	105
47.25	58
87.0	73
71.6	93
19.6	40
63.125	55
83.0	40
98.0	87
48.0	74
52.75	17
86.0	199
79.0	82
85.0	70
78.2	78
67.25	132
42.0	32
41.5	56
47.0	65
50.333333333333336	38
36.666666666666664	31
32.92857142857143	76
60.0	13
74.0	83
30.0	52
86.66666666666667	104
48.3	53
34.888888888888886	119
41.0	70
31.3	33
88.33333333333333	62
84.33333333333333	124
69.26666666666667	42
71.8	128
65.0	39
52.714285714285715	12
88.0	49
57.0	112
61.666666666666664	20
32.285714285714285	78
37.333333333333336	53
77.0	18
76.0	49
94.0	48
30.357142857142858	214
78.75	72
45.5	57
20.181818181818183	117
13.25	63
22.88235294117647	222
73.0	9
64.4	65
33.2	29
53.0	14
72.0	75
55.375	131
52.0	159
28.444444444444443	63
55.25	66
96.0	114
99.0	83
87.0	30
3.888888888888889	335
24.333333333333332	75
62.0	72
81.0	33
29.0	106
50.285714285714285	123
87.0	68
99.0	111
24.285714285714285	79
49.333333333333336	79
33.81818181818182	79
64.0	45
59.46153846153846	202
60.6	59
36.30769230769231	35
78.5	109
75.6	21
43.875	72
50.6	64
28.11111111111111	43
95.5	118
86.0	30
78.0	34
87.5	60
19.666666666666668	115
58.0	38
10.0	87
37.5	78
97.0	71
57.5	178
24.571428571428573	67
51.5	48
29.444444444444443	61
37.0	41
31.866666666666667	94
85.5	33
51.0	12
77.0	19
75.0	39
59.75	51
42.125	51
96.0	45
47.5	65
71.0	58
51.0	52
48.5	162
98.0	65
60.666666666666664	14
87.0	71
79.0	60
74.25	91
67.0	33
88.0	28
71.33333333333333	44
54.2	105
29.25	88
63.5	53
76.0	59
48.785714285714285	77
47.857142857142854	84
86.0	27
82.66666666666667	148
56.75	41
29.6	99
68.75	129
9.357142857142858	140
58.5	58
68.5	113
92.0	90
81.0	31
66.33333333333333	64
82.0	54
34.5	59
52.666666666666664	69
80.0	63
56.0	85
50.5	65
26.11111111111111	36
65.42857142857143	69
100.0	11
62.5	71
59.5	40
72.0	57
86.0	51
4.315789473684211	189
40.8	94
38.6	82
27.583333333333332	40
60.4	21
46.142857142857146	78
76.0	57
41.89473684210526	53
44.36363636363637	68
72.25	32
16.5	64
77.5	42
29.125	26
67.0	25
62.0	28
55.5	40
70.0	43
81.2	39
46.4	80
62.25	81
44.5	65
44.57142857142857	100
49.4	60
76.4	54
93.0	12
50.111111111111114	24
65.75	75
40.0	21
95.0	31
54.285714285714285	59
94.0	29
85.8	47
68.0	83
25.666666666666668	13
70.0	32
76.0	62
63.4	31
76.66666666666667	86
26.8	15
80.0	72
49.75	62
57.0	31
38.0	65
66.0	32
40.5	62
100.0	41
35.0	68
58.833333333333336	149
13.0	49
68.5	71
10.0	106
76.0	49
88.0	30
67.85714285714286	25
66.0	100
62.375	17
87.5	78
38.125	69
39.0	38
61.666666666666664	45
38.0	194
62.0	52
82.0	50
73.25	27
45.1	82
57.4	46
74.83333333333333	97
75.0	49
32.42857142857143	37
90.0	244
79.16666666666667	46
94.0	45
46.857142857142854	42
84.0	43
44.25	37
29.285714285714285	26
30.22222222222222	117
31.571428571428573	45
40.333333333333336	120
40.285714285714285	88
26.333333333333332	27
69.0	23
34.333333333333336	101
90.0	29
71.5	16
92.0	72
37.888888888888886	154
49.142857142857146	37
79.0	42
50.75	77
17.863636363636363	133
52.666666666666664	64
59.0	83
97.5	57
74.0	57
90.5	27
50.0	18
72.0	33
42.5	43
51.0	103
48.6	27
56.75	79
42.0	62
86.0	26
47.666666666666664	59
63.833333333333336	88
62.90909090909091	105
63.0	43
53.0	32
86.0	43
56.333333333333336	62
72.5	29
91.0	70
47.833333333333336	16
52.5	52
47.6	42
46.285714285714285	37
75.0	46
59.5	50
33.0	95
54.333333333333336	85
60.0	49
62.0	78
82.5	48
36.5	54
